Product_ID,Sales_Amount,Quantity_Sold,Unit_Cost,Unit_Price,Discount,Region_and_Sales_Rep,Profit_Per_Unit,Total_Profit,Discounted_Revenue,Sale_Month,Sale_DayOfWeek,Region_North,Region_South,Region_West,Sales_Rep_Bob,Sales_Rep_Charlie,Sales_Rep_David,Sales_Rep_Eve,Product_Category_Electronics,Product_Category_Food,Product_Category_Furniture,Customer_Type_Returning,Payment_Method_Cash,Payment_Method_Credit Card,Sales_Channel_Retail
1090,0.01995692734240983,-0.802364355090813,-0.793722533531961,-0.8555992875413401,0.5462611718083257,North-David,-0.6311254326908511,-0.7699923187246749,0.01912757806449379,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1090,-1.5334142094956698,-1.0850114198519978,-0.06186622375021706,-0.20404043725369586,-1.5189984569566104,West-Charlie,-1.4310635510435703,-1.0979480534130808,-1.5331752624528283,7,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1048,-0.020178501620376387,-1.296996718422886,-0.5785321094594547,-0.5126984330047633,0.4315245257658291,South-Eve,0.656079956158461,-0.7476472377070774,-0.020816330709754596,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,1.4968669089690727,1.3881503968083682,1.6143554072038657,1.6856888717710952,1.5788909861907932,West-David,0.7351518534956338,1.7583777646978425,1.492477681789905,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1039,-1.3621708840830813,0.8228562672859988,1.1655292623469724,1.1172348599110262,0.08731458763833985,West-Eve,-0.4732653040159275,0.07515491696055153,-1.3622586197232314,9,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1100,0.9308800419040156,0.2575621377636295,0.7650885037002428,0.6193811925539763,0.6609978178508219,West-Bob,-1.457657238488807,-0.9386692873240786,0.9293981043137932,5,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1033,-0.30348472439788665,-1.5796437831840708,0.34113598964265335,0.31663005469962724,0.20205123368083638,West-David,-0.2428575959903947,-1.0716187520117229,-0.30373934581347295,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1094,0.5507040443015251,-0.7317025889005169,1.1548600624126326,1.1350118236527011,1.2346810480633041,South-Bob,-0.1871881436050331,-0.5672638651203308,0.5482607026771796,12,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1023,-0.8234177682468009,0.7521945010957027,-0.34123414345951003,-0.28129480783607286,1.4641543401482973,North-David,0.5993467562752893,1.0415488888261413,-0.8246464897778619,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1010,-1.1739420483222311,1.5294739291889605,-0.14813009226695334,-0.21041251307545392,-1.0600518727866246,East-David,-0.6282178561968363,0.22898294612232692,-1.1734424410648976,2,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1069,-1.1705646273736117,1.4588121629986643,0.8384392532488298,0.9019164969384118,-0.2568953504891494,West-Bob,0.6477118091756991,1.7197153899591175,-1.1704777750453204,10,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1100,-1.4836034008538512,-0.4490555241393322,-0.46177775620972716,-0.3316581725998576,-0.37163199653164597,North-Charlie,1.3041149318239906,0.3336826710778768,-1.4835764317806301,9,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1034,-1.082941464948026,-0.8730261212811092,-1.4881801927502118,-1.5759328544140434,-0.37163199653164597,North-Alice,-0.8989770526392746,-0.8903918567514764,-1.082761774132341,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1052,0.5821762655240953,1.1761650982374796,-1.4517341493237135,-1.2834447059363312,-1.2895251648716173,South-Eve,1.6774193870552607,2.587224246322202,0.584870578532539,7,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1095,1.3388345360495764,-0.30773199175873983,-1.308426754173906,-1.3449521546317529,1.005207755978311,North-David,-0.381641186204603,-0.4230711069327562,1.3362080315701068,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1010,1.1037505742876874,0.8228562672859988,1.3263222907225034,1.2458253236459078,-1.6337351029991065,South-Eve,-0.79550987935234,-0.23382063870410488,1.1079233088820402,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1019,0.6549472105419105,0.11623860538303717,-0.0619438435910093,-0.08767251718577108,0.08731458763833985,West-Bob,-0.2595229734560757,-0.11784821640815235,0.6548202224808879,9,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1058,-1.3446371139346278,0.2575621377636295,0.7786437504422183,0.6390260767522503,0.5462611718083257,West-Eve,-1.3962435496152747,-0.8925162842254745,-1.3448932069667465,9,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,-0.7226855734191845,-0.378393757949036,-0.33899022442570037,-0.46658546837429704,-1.0600518727866246,East-Bob,-1.2873867223394395,-0.9291332543114708,-0.7217427766099053,12,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1001,-0.6509443727696786,-0.02508492699755517,-0.8077293866203636,-0.8351015038138263,1.3494176941058007,East-Eve,-0.28413099890540167,-0.21337945635697708,-0.65227226315512,4,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1069,-0.859184691237543,-1.3676584846131823,-0.4986754059826528,-0.40617762568351534,1.1199444020208076,East-Alice,0.9252080731042571,-0.7693233813539694,-0.8600978500810845,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1004,0.06301289408698912,0.7521945010957027,1.062612409805737,1.2010445739826008,-0.1421587044466529,North-Alice,1.4042490296177863,1.7924494648431017,0.0632634086428074,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1016,0.13450456623768922,-1.650305549374367,0.47243347851716566,0.530165082292923,-0.37163199653164597,West-Alice,0.5859435378028892,-1.0688897080680488,0.1351483153094155,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1024,-0.4871412140045698,-0.23707022556844368,1.56369787656324,1.4269783641538534,-0.9453152267441279,South-Alice,-1.3585868881928165,-0.9434088188599263,-0.4860949729493047,11,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1080,-0.4979166277698852,0.469547436334518,0.6627573281395304,0.7227723520158651,0.7757344638933183,East-Alice,0.6109770622513402,0.80298818012836,-0.4987820423294503,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1002,1.1539585198360558,-0.6610408227102207,0.28020441462081147,0.32799265008090406,-1.2895251648716173,South-Alice,0.48382377801318277,-0.24737580916103358,1.1573289310724892,8,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1092,1.017350452954838,-0.5197172903296283,0.41996952249083136,0.5264362901361641,0.5462611718083257,South-Bob,1.075692885794372,0.1468194271474303,1.0161021057546242,3,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1032,-0.6579417141939263,-1.4383202508034785,1.5802238463028062,1.6921737276958932,1.1199444020208076,East-David,1.1434181431549062,-0.8115454585296661,-0.6590401945597162,8,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1091,1.4505143544515433,0.7521945010957027,1.0417185599343217,1.169085512283651,-0.9453152267441279,West-Eve,1.292697375347503,1.6883819224576704,1.453269540116489,4,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1084,1.5863000316324727,0.3282239039539257,-1.6274090180838496,-1.6540048807434597,1.2346810480633041,East-Alice,-0.2851947464032106,-0.01842280533700757,1.5827993022565345,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1024,-0.5920205021926143,1.3881503968083682,0.15431208920509823,0.22379793238485526,-1.6337351029991065,South-Bob,0.7007573510664616,1.7182690885559682,-0.5903624518887804,1,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1012,-0.4957025016537246,-0.4490555241393322,0.6929161644618644,0.6134390908750582,1.3494176941058007,East-Bob,-0.7921058873593495,-0.6984307219794456,-0.4972044493857247,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1050,0.030405493919149044,-0.16640845937814752,0.9037457647516839,1.0765494377393583,-1.2895251648716173,South-Bob,1.7483358869092225,0.9197085626162814,0.03244737107788712,6,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1035,1.5456128283835953,0.6108709687151104,-0.9668994546884225,-1.0766835332818734,0.4315245257658291,South-David,-1.1149887111944503,-0.5930216293725414,1.5444740485084576,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1033,1.320144500040461,-0.8730261212811092,1.3175794741096414,1.148277583272777,-0.8305785807016316,East-Eve,-1.6890577775122944,-1.1565572584310275,1.3224757999786458,7,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1033,-1.3720009011416552,1.2468268644277758,1.6272755825211784,1.5055438034340696,1.1199444020208076,North-David,-1.2071092445047504,-0.5370403925966513,-1.3724418155270337,10,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1061,-0.36242616740444417,0.2575621377636295,-0.8845589163062715,-0.7870078386237206,-0.027422058404156683,East-Charlie,0.9718711300081669,0.887145647035166,-0.36239297709764556,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1051,0.19649658300429068,0.7521945010957027,1.3715040944127006,1.3529593727774354,-1.2895251648716173,North-Bob,-0.17172834663686673,0.32220598459421135,0.19873485291598422,5,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1043,0.02170011234814907,-0.23707022556844368,-1.3726465879056702,-1.38798481269794,0.20205123368083638,South-Charlie,-0.16917535264212472,-0.26531215184807644,0.021406592985228252,10,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1012,-1.0543546366482621,1.5294739291889605,-1.5168007449550285,-1.3566953828607893,-0.37163199653164597,South-Alice,1.5943761657262683,2.9360236284241785,-1.054164049289037,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,1.2592490028742445,0.7521945010957027,-1.26001314256709,-1.1124066309197826,0.5462611718083257,North-Alice,1.4714069549794935,1.8551016979257529,1.2578990358146471,7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0.6264377009319174,-1.155673186042294,-1.5096950013479646,-1.5719644045383245,1.2346810480633041,South-David,-0.6428266551667543,-0.9235446868820344,0.6239170320082353,12,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1033,1.186499144771821,0.9641797996665912,1.2401572110940484,1.1396499053902196,-0.37163199653164597,North-Eve,-0.9977637369358502,-0.386419219786204,1.187543886377897,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1040,1.2590662496075136,-0.4490555241393322,-1.5051224870903903,-1.3818241995693816,-0.7158419346591353,North-Charlie,1.224192036488572,0.2943311438281184,1.2610470115845285,1,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1074,0.8749153684536296,0.893518033476295,-0.7624840757876999,-0.6201144323938907,-1.748471749041603,South-Eve,1.4241056495768993,1.9778223016097,0.8790130705662659,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1043,-0.20070709877724532,-1.3676584846131823,-1.3489725364640626,-1.3318414676533568,0.20205123368083638,West-David,0.1577497116846524,-0.8886515169436251,-0.2009740142429125,12,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1044,0.3954305428124828,1.5294739291889605,-0.679501409631723,-0.632752852690807,-0.37163199653164597,North-Alice,0.46297432705611674,1.5580163202513773,0.3961737499715028,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,-1.1709020180198837,-0.7317025889005169,-1.395064609196277,-1.4762070483009533,-0.4863686425741423,East-Eve,-0.8314645447783003,-0.81770188762819,-1.1706964503818238,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1013,0.614973447930463,-0.378393757949036,0.6218869537878792,0.7264236078517842,-1.174788518829121,East-Eve,1.0584601763298596,0.28667879434565624,0.6174682663157619,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1012,-1.1051846462006947,-1.155673186042294,-1.2456816974171927,-1.197393487316837,-0.2568953504891494,South-Alice,0.4723353050368396,-0.6634585292197718,-1.1050794210994954,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1095,0.6856181289795846,0.469547436334518,1.2640288403122175,1.2651953063430224,1.6936276322332897,West-Charlie,0.025419522957156243,0.31741315859751085,0.6820556304050832,11,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1046,-0.9300191545251927,-1.5089820169937747,1.1429842267714325,0.9911326071994645,-0.7158419346591353,South-Alice,-1.5153832693699334,-1.1632980888589035,-0.9295305793235994,8,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1002,-1.319867017320817,-0.5197172903296283,-1.6636574837337863,-1.516892470472621,0.3167878797233326,West-Eve,1.458571068505926,0.3254146786855612,-1.3200445461369208,6,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1035,-1.1537864716933717,-1.4383202508034785,1.4172998004800728,1.4569637740496042,0.8904711099358149,North-Charlie,0.4143965246561484,-0.9060052960413447,-1.154306097697118,2,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1087,-1.721938262072008,-0.378393757949036,-1.6102832586654352,-1.7133765562375618,0.7757344638933183,North-Charlie,-1.0546387698187272,-0.8085039987809924,-1.722044281983537,9,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1081,0.7718706419046898,-0.16640845937814752,-0.8743201536708699,-0.835320015263466,-0.6011052886166387,North-Alice,0.38290959872099095,0.10588009251226171,0.7732653178460103,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0.8194040636841717,-1.0143496536617016,-1.598245126993488,-1.533915217275216,0.3167878797233326,North-Eve,0.6299117677123485,-0.5010206880202144,0.8187563738515333,9,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1008,0.06275985110228495,0.8228562672859988,-0.5383109192307923,-0.5275149190416387,1.2346810480633041,East-David,0.10278942429782902,0.6274895205397844,0.06081472134787906,5,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1093,-1.1674332204378985,-0.23707022556844368,0.08350162535516387,0.16005602789795456,-1.748471749041603,East-Eve,0.7711065189215951,0.27075293925078864,-1.1665687057698304,10,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1026,-1.4381540692122792,-1.5089820169937747,1.0712140994353405,1.099507237464432,-0.2568953504891494,South-Bob,0.2962496358994476,-0.9755104616936632,-1.438142413602605,4,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1074,-1.6623114943152102,0.2575621377636295,-0.5308453018164196,-0.37430314906184475,-0.9453152267441279,West-David,1.5692008082781113,1.33604489079908,-1.6623017124473711,8,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1090,-1.152173322665883,1.317488630618072,0.7528245688550822,0.5991794565969422,-0.37163199653164597,North-Charlie,-1.5376510503240806,-0.8986929284643222,-1.152020021204906,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1034,1.3707214666081893,0.6108709687151104,-1.056444525565918,-1.1899922930548394,-0.37163199653164597,North-David,-1.3550410632001209,-0.8045271293573486,1.3718364288952696,10,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1007,-0.8884814456888379,-0.8730261212811092,0.9103787329648318,0.7980037294999625,0.7757344638933183,West-Charlie,-1.1207329476826227,-0.9650978266870262,-0.8891045501256674,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1068,-0.49623670351032206,1.1761650982374796,-0.8870709766082722,-0.8191219729643511,-1.4042618109141138,West-Charlie,0.6740218306215139,1.4951325319250215,-0.4946905707724393,11,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1058,-1.3623360649203187,-1.155673186042294,-1.2099906833511271,-1.1570886979929291,-0.027422058404156683,South-David,0.5191401949404573,-0.6525423534450756,-1.3623835659953631,9,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1075,-0.9551969315032487,1.1761650982374796,-1.0637690159970323,-0.9258965355174388,0.20205123368083638,West-Charlie,1.3755987636767881,2.2587245405850913,-0.9553735964330318,8,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,0.07768938719982561,0.3988856701442218,-1.075454330210833,-0.9925495764140586,-0.027422058404156683,North-Charlie,0.8224500648158639,0.9105198624692333,0.0777580942390418,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1036,0.38570947481676776,-1.296996718422886,0.07999461982119117,0.08410567725697742,0.7757344638933183,North-Bob,0.042226733422545085,-0.8589995815690931,0.3842958502302194,9,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1089,-0.875203717963671,-1.5089820169937747,1.2394092380827784,1.4092648392201386,-0.37163199653164597,North-Eve,1.7223095314628203,-0.8276900046880337,-0.8749448430083115,8,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1021,-1.5279983867258229,-0.4490555241393322,-1.4333241343576468,-1.5112534653206227,1.4641543401482973,North-Eve,-0.7995521198440159,-0.7020970133381187,-1.5283665621361366,8,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1036,-0.36833050371420617,1.1761650982374796,0.7579404219982016,0.8735170572416597,-0.1421587044466529,North-Bob,1.1710046615981007,2.036045581221472,-0.3681580006141678,9,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1010,-0.9139966133131661,0.3282239039539257,0.5741789770973555,0.5495914550415575,0.20205123368083638,South-David,-0.24115559999389785,0.01581429141090289,-0.9141782065410308,12,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1073,-0.9649672023015453,0.3988856701442218,1.3362364612964108,1.3874841818205454,1.1199444020208076,North-Alice,0.5300613359179676,0.6756327960902416,-0.9657829476787109,12,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1024,1.6108205997474774,0.6815327349054066,-0.858598607735877,-0.7778656015210433,-0.8305785807016316,South-Alice,0.8029480273560237,1.1641629035883843,1.6133791522382532,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1064,0.41544905449129466,-0.30773199175873983,-0.13919675422669264,-0.09153523571488993,-1.5189984569566104,North-Alice,0.4780086250251565,0.04474767043393456,0.418382805168913,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1099,0.2087023925303641,0.3988856701442218,1.5224394030076285,1.3979515851339424,0.6609978178508219,East-Bob,-1.235972259945312,-0.7430896424341382,0.2075961687223172,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1049,-0.282246686112237,-0.4490555241393322,0.5939085293568885,0.5748823931482696,-0.1421587044466529,East-Bob,-0.18498973210955735,-0.39950576653562975,-0.2820586141546145,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1099,-0.2364248189654062,0.3988856701442218,-0.35345574020969295,-0.330544469082338,1.3494176941058007,East-Charlie,0.22668054954270545,0.43191538886993364,-0.23821746910356906,6,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1036,0.1531243125288314,0.469547436334518,-1.252371116423644,-1.1291544762212178,1.5788909861907932,East-Alice,1.2261067819846294,1.313086004611659,0.15051086490734608,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1082,0.6942497063467126,-1.650305549374367,-0.7945481263840231,-0.8118406075618331,-0.37163199653164597,South-David,-0.18257857111452314,-1.108720885465483,0.695106815474567,5,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1096,0.7141381820472736,-1.0850114198519978,0.318746193748698,0.46435084341266286,-0.37163199653164597,South-David,1.4683575454857734,-0.3465880423887668,0.7150028721365116,10,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1024,-1.1314870586663244,-1.650305549374367,0.7971031598524254,0.7769631915265688,-0.37163199653164597,West-Alice,-0.19399612759101073,-1.109312637754953,-1.1313258721481458,6,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1023,0.011195313997030899,-1.650305549374367,-1.2767860845273584,-1.257251527005299,-0.6011052886166387,North-Alice,0.18271231963324783,-1.0897884876825001,0.012147664697684312,7,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1062,-0.2955244138374039,-0.09574669318785134,0.38295191478213647,0.48618789086377634,0.8904711099358149,East-Alice,1.04278762986213,0.5727267054033932,-0.29666247584882494,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1096,1.2999924378974999,-0.5903790565199245,0.210939291237557,0.24071494784085018,0.8904711099358149,South-Bob,0.30185203938791055,-0.26848409113883726,1.297704697809397,11,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1037,0.4680538794225544,0.469547436334518,0.08381210471833253,0.24399261958544927,-0.1421587044466529,North-Bob,1.6124598731890305,1.6334702503788976,0.4683776484597847,12,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1012,0.12389433330961128,-0.6610408227102207,0.6991469207727256,0.7550838515368155,-1.6337351029991065,North-Bob,0.5703419078350184,-0.2115031237869492,0.12661402442991876,5,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1055,-1.327370444714473,-0.6610408227102207,1.2137452961772266,1.2215987477616352,-0.7158419346591353,South-Eve,0.09215194931973593,-0.4097732200799442,-1.3271527234225982,7,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1013,0.37835365583085595,1.4588121629986643,-0.5832104689544728,-0.7458149059883731,-0.7158419346591353,East-David,-1.6422528876086784,-1.0100379213662205,0.3797340813920782,10,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1023,-1.3210760004699589,0.9641797996665912,1.3938444958625154,1.3638637989901117,1.005207755978311,West-David,-0.2865421599004391,0.33237787565699256,-1.3215194469140108,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1089,-0.5556104282824159,0.3988856701442218,-1.1503010257819597,-1.2170877128101911,-1.4042618109141138,North-Charlie,-0.6843837240811776,-0.29997744202283894,-0.5541404481854193,7,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1099,-1.2318713193899726,1.2468268644277758,-1.1070244363657515,-1.0188273404223709,1.005207755978311,West-Bob,0.8753537737069201,1.7834647538393174,-1.2323879784451839,10,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1030,0.6790917286657583,-0.09574669318785134,-0.7795745534603,-0.8781764544186532,0.5462611718083257,East-Eve,-1.0004585639302983,-0.6980484720533287,0.6779854815484475,11,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1017,-1.011245952615203,-1.7209673155646632,-1.2938695058507954,-1.3929753322574583,0.7757344638933183,East-Eve,-1.0110960389083923,-1.1719795727578368,-1.0117928927858821,10,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
